station_id,waiting_passengers,next_arrivals,timestamp
16,"{0: 29, 1: 25, 2: 11, 3: 10, 4: 11, 5: 19, 6: 12}",{},1736216585.2408338
0,"{0: 16, 1: 11, 2: 11, 3: 15, 4: 16, 5: 22, 6: 17}",{},1736216585.2488308
8,"{0: 4, 1: 23, 2: 8, 3: 12, 4: 10, 5: 27, 6: 30}",{},1736216585.256831
18,"{0: 25, 1: 3, 2: 24, 3: 13, 4: 20, 5: 20, 6: 16}",{},1736216585.266832
11,"{0: 14, 1: 19, 2: 24, 3: 29, 4: 28, 5: 14, 6: 25}",{},1736216585.2768347
3,"{0: 24, 1: 6, 2: 13, 3: 17, 4: 28, 5: 11, 6: 17}",{},1736216585.2818315
13,"{0: 23, 1: 12, 2: 17, 3: 3, 4: 7, 5: 15, 6: 15}",{},1736216585.2858322
12,"{0: 28, 1: 6, 2: 22, 3: 1, 4: 6, 5: 1, 6: 29}",{},1736216585.3008358
15,"{0: 25, 1: 2, 2: 17, 3: 22, 4: 0, 5: 0, 6: 4}",{},1736216585.312836
10,"{0: 28, 1: 23, 2: 23, 3: 17, 4: 1, 5: 18, 6: 15}",{},1736216585.3188365
2,"{0: 15, 1: 15, 2: 11, 3: 27, 4: 28, 5: 15, 6: 14}",{},1736216585.3318381
7,"{0: 8, 1: 27, 2: 27, 3: 7, 4: 18, 5: 3, 6: 6}",{},1736216585.337839
4,"{0: 27, 1: 18, 2: 26, 3: 21, 4: 25, 5: 7, 6: 5}",{},1736216589.384814
2,"{0: 15, 1: 15, 2: 11, 3: 27, 4: 28, 5: 15, 6: 14}",{},1736216603.6802688
5,"{0: 22, 1: 23, 2: 4, 3: 20, 4: 29, 5: 27, 6: 26}",{},1736216614.9139094
1,"{0: 25, 1: 29, 2: 24, 3: 2, 4: 18, 5: 7, 6: 25}",{},1736216621.1314116
9,"{0: 30, 1: 22, 2: 3, 3: 19, 4: 23, 5: 30, 6: 10}",{},1736216621.142415
17,"{0: 3, 1: 29, 2: 0, 3: 30, 4: 19, 5: 11, 6: 5}",{},1736216621.148415
14,"{0: 18, 1: 20, 2: 15, 3: 27, 4: 0, 5: 15, 6: 13}",{},1736216621.153413
6,"{0: 21, 1: 14, 2: 16, 3: 30, 4: 1, 5: 12, 6: 14}",{},1736216621.1614153
16,"{0: 29, 1: 25, 2: 11, 3: 10, 4: 11, 5: 19, 6: 12}",{},1736216621.1654174
0,"{0: 16, 1: 11, 2: 11, 3: 15, 4: 16, 5: 22, 6: 17}",{},1736216621.170417
8,"{0: 4, 1: 23, 2: 8, 3: 12, 4: 10, 5: 27, 6: 30}",{},1736216621.1764183
18,"{0: 25, 1: 3, 2: 24, 3: 13, 4: 20, 5: 20, 6: 16}",{},1736216621.1844163
3,"{0: 24, 1: 6, 2: 13, 3: 17, 4: 28, 5: 11, 6: 17}",{},1736216621.203418
11,"{0: 14, 1: 19, 2: 24, 3: 29, 4: 28, 5: 14, 6: 25}",{},1736216621.2134187
13,"{0: 23, 1: 12, 2: 17, 3: 3, 4: 7, 5: 15, 6: 15}",{},1736216621.2284217
12,"{0: 28, 1: 6, 2: 22, 3: 1, 4: 6, 5: 1, 6: 29}",{},1736216621.2354205
15,"{0: 25, 1: 2, 2: 17, 3: 22, 4: 0, 5: 0, 6: 4}",{},1736216621.249422
10,"{0: 28, 1: 23, 2: 23, 3: 17, 4: 1, 5: 18, 6: 15}",{},1736216621.2654226
7,"{0: 8, 1: 27, 2: 27, 3: 7, 4: 18, 5: 3, 6: 6}",{},1736216621.2834237
2,"{0: 15, 1: 15, 2: 11, 3: 27, 4: 28, 5: 15, 6: 14}",{},1736216626.4966776
4,"{0: 27, 1: 18, 2: 26, 3: 21, 4: 25, 5: 7, 6: 5}",{},1736216626.501678
2,"{0: 15, 1: 15, 2: 11, 3: 27, 4: 28, 5: 15, 6: 14}",{},1736216649.5798354
5,"{0: 22, 1: 23, 2: 4, 3: 20, 4: 29, 5: 27, 6: 26}",{},1736216655.4770694
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216684.7614987
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216684.7784996
1,"{0: 9, 1: 11, 2: 22, 3: 23, 4: 23, 5: 12, 6: 25}",{},1736216686.1646008
1,"{0: 9, 1: 11, 2: 22, 3: 25, 4: 23, 5: 12, 6: 25}",{},1736216686.1776035
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216686.771643
2,"{0: 15, 1: 30, 2: 17, 3: 18, 4: 12, 5: 5, 6: 20}",{},1736216687.3536897
2,"{0: 15, 1: 30, 2: 17, 3: 18, 4: 12, 5: 5, 6: 23}",{},1736216687.3656907
1,"{0: 9, 1: 11, 2: 22, 3: 25, 4: 23, 5: 12, 6: 25}",{},1736216688.1617467
3,"{0: 4, 1: 9, 2: 1, 3: 1, 4: 7, 5: 23, 6: 29}",{},1736216688.5377781
3,"{0: 4, 1: 9, 2: 1, 3: 1, 4: 7, 5: 23, 6: 29}",{},1736216688.5597825
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216688.7737951
2,"{0: 15, 1: 30, 2: 17, 3: 18, 4: 12, 5: 5, 6: 23}",{},1736216689.3648372
4,"{0: 23, 1: 28, 2: 1, 3: 22, 4: 24, 5: 26, 6: 24}",{},1736216689.7008626
4,"{0: 23, 1: 28, 2: 1, 3: 22, 4: 24, 5: 26, 6: 24}",{},1736216689.715863
1,"{0: 9, 1: 11, 2: 22, 3: 25, 4: 23, 5: 12, 6: 25}",{},1736216690.1629035
3,"{0: 4, 1: 9, 2: 1, 3: 1, 4: 7, 5: 23, 6: 29}",{},1736216690.567925
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216690.788943
5,"{0: 14, 1: 27, 2: 10, 3: 26, 4: 24, 5: 18, 6: 24}",{},1736216690.8829513
5,"{0: 15, 1: 27, 2: 10, 3: 26, 4: 24, 5: 18, 6: 24}",{},1736216690.9079528
2,"{0: 15, 1: 30, 2: 17, 3: 18, 4: 12, 5: 5, 6: 23}",{},1736216691.3654182
4,"{0: 23, 1: 28, 2: 1, 3: 22, 4: 24, 5: 26, 6: 24}",{},1736216691.6934433
6,"{0: 10, 1: 17, 2: 24, 3: 25, 4: 22, 5: 7, 6: 23}",{},1736216692.0144691
6,"{0: 10, 1: 17, 2: 24, 3: 25, 4: 22, 5: 7, 6: 23}",{},1736216692.0434737
1,"{0: 9, 1: 11, 2: 22, 3: 25, 4: 23, 5: 12, 6: 25}",{},1736216692.1644807
3,"{0: 4, 1: 9, 2: 1, 3: 1, 4: 7, 5: 23, 6: 29}",{},1736216692.5765107
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216692.7865262
5,"{0: 15, 1: 27, 2: 10, 3: 26, 4: 24, 5: 18, 6: 24}",{},1736216692.9125373
7,"{0: 27, 1: 2, 2: 28, 3: 5, 4: 3, 5: 22, 6: 27}",{},1736216693.3705702
2,"{0: 15, 1: 30, 2: 17, 3: 18, 4: 12, 5: 5, 6: 23}",{},1736216693.3795738
7,"{0: 27, 1: 2, 2: 28, 3: 5, 4: 3, 5: 22, 6: 27}",{},1736216693.3915722
4,"{0: 23, 1: 28, 2: 1, 3: 22, 4: 24, 5: 26, 6: 24}",{},1736216693.6945922
6,"{0: 10, 1: 17, 2: 24, 3: 25, 4: 22, 5: 7, 6: 23}",{},1736216694.036617
1,"{0: 9, 1: 11, 2: 22, 3: 25, 4: 23, 5: 12, 6: 25}",{},1736216694.1616309
3,"{0: 4, 1: 9, 2: 1, 3: 1, 4: 7, 5: 23, 6: 29}",{},1736216694.7156687
8,"{0: 4, 1: 2, 2: 20, 3: 13, 4: 18, 5: 15, 6: 11}",{},1736216694.726672
8,"{0: 4, 1: 2, 2: 20, 3: 13, 4: 20, 5: 15, 6: 11}",{},1736216694.7356853
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216694.7866745
5,"{0: 15, 1: 27, 2: 10, 3: 26, 4: 24, 5: 18, 6: 24}",{},1736216694.9116967
2,"{0: 15, 1: 30, 2: 17, 3: 18, 4: 12, 5: 5, 6: 23}",{},1736216695.3647301
7,"{0: 27, 1: 2, 2: 28, 3: 5, 4: 3, 5: 22, 6: 27}",{},1736216695.397737
4,"{0: 23, 1: 28, 2: 1, 3: 22, 4: 24, 5: 26, 6: 24}",{},1736216695.6927402
9,"{0: 0, 1: 0, 2: 20, 3: 10, 4: 1, 5: 19, 6: 27}",{},1736216695.8907573
9,"{0: 0, 1: 0, 2: 20, 3: 10, 4: 1, 5: 19, 6: 27}",{},1736216695.9027653
6,"{0: 10, 1: 17, 2: 24, 3: 25, 4: 22, 5: 7, 6: 23}",{},1736216696.0367708
1,"{0: 9, 1: 11, 2: 22, 3: 25, 4: 23, 5: 12, 6: 25}",{},1736216696.1617742
3,"{0: 4, 1: 9, 2: 1, 3: 1, 4: 7, 5: 23, 6: 29}",{},1736216696.6928136
8,"{0: 4, 1: 2, 2: 20, 3: 13, 4: 20, 5: 15, 6: 11}",{},1736216696.7398195
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216696.7868216
5,"{0: 15, 1: 27, 2: 10, 3: 26, 4: 24, 5: 18, 6: 24}",{},1736216696.9118443
10,"{0: 26, 1: 13, 2: 22, 3: 1, 4: 13, 5: 20, 6: 13}",{},1736216697.008024
10,"{0: 26, 1: 13, 2: 22, 3: 1, 4: 13, 5: 20, 6: 13}",{},1736216697.0171018
2,"{0: 15, 1: 30, 2: 17, 3: 18, 4: 12, 5: 5, 6: 23}",{},1736216697.3651998
7,"{0: 27, 1: 2, 2: 28, 3: 5, 4: 3, 5: 22, 6: 27}",{},1736216697.396215
4,"{0: 23, 1: 28, 2: 1, 3: 22, 4: 24, 5: 26, 6: 24}",{},1736216697.6932242
9,"{0: 0, 1: 0, 2: 20, 3: 10, 4: 1, 5: 19, 6: 27}",{},1736216697.8962522
6,"{0: 10, 1: 17, 2: 24, 3: 25, 4: 22, 5: 7, 6: 23}",{},1736216698.03825
1,"{0: 9, 1: 11, 2: 22, 3: 25, 4: 23, 5: 12, 6: 25}",{},1736216698.1652603
11,"{0: 7, 1: 18, 2: 29, 3: 21, 4: 20, 5: 28, 6: 0}",{},1736216698.179262
11,"{0: 7, 1: 18, 2: 29, 3: 21, 4: 20, 5: 28, 6: 0}",{},1736216698.191263
3,"{0: 4, 1: 9, 2: 1, 3: 1, 4: 7, 5: 23, 6: 29}",{},1736216698.6932998
8,"{0: 4, 1: 2, 2: 20, 3: 13, 4: 20, 5: 15, 6: 11}",{},1736216698.7413034
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216698.7873182
5,"{0: 15, 1: 27, 2: 10, 3: 26, 4: 24, 5: 18, 6: 24}",{},1736216698.9124947
10,"{0: 26, 1: 13, 2: 22, 3: 1, 4: 13, 5: 20, 6: 13}",{},1736216699.0243247
12,"{0: 15, 1: 13, 2: 9, 3: 29, 4: 6, 5: 21, 6: 8}",{},1736216699.3653488
2,"{0: 15, 1: 30, 2: 17, 3: 18, 4: 12, 5: 5, 6: 23}",{},1736216699.4023526
12,"{0: 15, 1: 13, 2: 9, 3: 29, 4: 6, 5: 21, 6: 12}",{},1736216699.4453568
7,"{0: 27, 1: 2, 2: 28, 3: 5, 4: 3, 5: 22, 6: 27}",{},1736216699.4553564
4,"{0: 23, 1: 28, 2: 1, 3: 22, 4: 24, 5: 26, 6: 24}",{},1736216699.7443779
9,"{0: 0, 1: 0, 2: 20, 3: 10, 4: 1, 5: 19, 6: 27}",{},1736216699.8993893
6,"{0: 10, 1: 17, 2: 24, 3: 25, 4: 22, 5: 7, 6: 23}",{},1736216700.0383987
1,"{0: 9, 1: 11, 2: 22, 3: 25, 4: 23, 5: 12, 6: 25}",{},1736216700.1634088
11,"{0: 7, 1: 18, 2: 29, 3: 21, 4: 20, 5: 28, 6: 0}",{},1736216700.1944125
13,"{0: 25, 1: 15, 2: 5, 3: 10, 4: 28, 5: 12, 6: 29}",{},1736216700.5224352
13,"{0: 25, 1: 15, 2: 5, 3: 10, 4: 30, 5: 12, 6: 29}",{},1736216700.534436
3,"{0: 4, 1: 9, 2: 1, 3: 1, 4: 7, 5: 23, 6: 29}",{},1736216700.6944466
8,"{0: 4, 1: 2, 2: 20, 3: 13, 4: 20, 5: 15, 6: 11}",{},1736216700.741455
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216700.7874522
5,"{0: 15, 1: 27, 2: 10, 3: 26, 4: 24, 5: 18, 6: 24}",{},1736216700.9124625
10,"{0: 26, 1: 13, 2: 22, 3: 1, 4: 13, 5: 20, 6: 13}",{},1736216701.0214696
2,"{0: 15, 1: 30, 2: 17, 3: 18, 4: 12, 5: 5, 6: 23}",{},1736216701.412505
12,"{0: 15, 1: 13, 2: 9, 3: 29, 4: 6, 5: 21, 6: 12}",{},1736216701.4435031
7,"{0: 27, 1: 2, 2: 28, 3: 5, 4: 3, 5: 22, 6: 27}",{},1736216701.448504
4,"{0: 23, 1: 28, 2: 1, 3: 22, 4: 24, 5: 26, 6: 24}",{},1736216701.8095303
14,"{0: 18, 1: 9, 2: 16, 3: 28, 4: 16, 5: 5, 6: 30}",{},1736216701.8475358
14,"{0: 18, 1: 9, 2: 16, 3: 28, 4: 16, 5: 5, 6: 30}",{},1736216701.9255395
9,"{0: 0, 1: 0, 2: 20, 3: 10, 4: 1, 5: 19, 6: 27}",{},1736216701.9455416
6,"{0: 10, 1: 17, 2: 24, 3: 25, 4: 22, 5: 7, 6: 23}",{},1736216702.075554
1,"{0: 9, 1: 11, 2: 22, 3: 25, 4: 23, 5: 12, 6: 25}",{},1736216702.1625566
11,"{0: 7, 1: 18, 2: 29, 3: 21, 4: 20, 5: 28, 6: 0}",{},1736216702.1965606
13,"{0: 25, 1: 15, 2: 5, 3: 10, 4: 30, 5: 12, 6: 29}",{},1736216702.5375853
3,"{0: 4, 1: 9, 2: 1, 3: 1, 4: 7, 5: 23, 6: 29}",{},1736216702.6945963
8,"{0: 4, 1: 2, 2: 20, 3: 13, 4: 20, 5: 15, 6: 11}",{},1736216702.741603
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216702.7876027
5,"{0: 15, 1: 27, 2: 10, 3: 26, 4: 24, 5: 18, 6: 24}",{},1736216702.9156158
10,"{0: 26, 1: 13, 2: 22, 3: 1, 4: 13, 5: 20, 6: 13}",{},1736216703.0476227
15,"{0: 29, 1: 8, 2: 13, 3: 12, 4: 4, 5: 15, 6: 3}",{},1736216703.078624
15,"{0: 29, 1: 8, 2: 13, 3: 12, 4: 4, 5: 15, 6: 4}",{},1736216703.0976262
2,"{0: 15, 1: 30, 2: 17, 3: 18, 4: 12, 5: 5, 6: 23}",{},1736216703.4126492
7,"{0: 27, 1: 2, 2: 28, 3: 5, 4: 3, 5: 22, 6: 27}",{},1736216703.4466522
12,"{0: 15, 1: 13, 2: 9, 3: 29, 4: 6, 5: 21, 6: 12}",{},1736216703.460653
4,"{0: 23, 1: 28, 2: 1, 3: 22, 4: 24, 5: 26, 6: 24}",{},1736216703.787687
14,"{0: 18, 1: 9, 2: 16, 3: 28, 4: 16, 5: 5, 6: 30}",{},1736216703.920688
9,"{0: 0, 1: 0, 2: 20, 3: 10, 4: 1, 5: 19, 6: 27}",{},1736216703.9446902
6,"{0: 10, 1: 17, 2: 24, 3: 25, 4: 22, 5: 7, 6: 23}",{},1736216704.0987017
1,"{0: 9, 1: 11, 2: 22, 3: 25, 4: 23, 5: 12, 6: 25}",{},1736216704.163706
11,"{0: 7, 1: 18, 2: 29, 3: 21, 4: 20, 5: 28, 6: 0}",{},1736216704.270714
16,"{0: 11, 1: 0, 2: 3, 3: 16, 4: 7, 5: 25, 6: 30}",{},1736216704.2877135
16,"{0: 12, 1: 0, 2: 3, 3: 16, 4: 7, 5: 25, 6: 30}",{},1736216704.3027167
13,"{0: 25, 1: 15, 2: 5, 3: 10, 4: 30, 5: 12, 6: 29}",{},1736216704.5377316
3,"{0: 4, 1: 9, 2: 1, 3: 1, 4: 7, 5: 23, 6: 29}",{},1736216704.6947486
8,"{0: 4, 1: 2, 2: 20, 3: 13, 4: 20, 5: 15, 6: 11}",{},1736216704.7457483
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216704.7877536
5,"{0: 15, 1: 27, 2: 10, 3: 26, 4: 24, 5: 18, 6: 24}",{},1736216704.912761
10,"{0: 26, 1: 13, 2: 22, 3: 1, 4: 13, 5: 20, 6: 13}",{},1736216705.03777
15,"{0: 29, 1: 8, 2: 13, 3: 12, 4: 4, 5: 15, 6: 4}",{},1736216705.100774
2,"{0: 15, 1: 30, 2: 17, 3: 18, 4: 12, 5: 5, 6: 23}",{},1736216705.4597998
7,"{0: 27, 1: 2, 2: 28, 3: 5, 4: 3, 5: 22, 6: 27}",{},1736216705.4638007
12,"{0: 15, 1: 13, 2: 9, 3: 29, 4: 6, 5: 21, 6: 12}",{},1736216705.4698038
17,"{0: 1, 1: 18, 2: 2, 3: 1, 4: 14, 5: 16, 6: 8}",{},1736216705.4968033
17,"{0: 1, 1: 18, 2: 2, 3: 1, 4: 14, 5: 16, 6: 8}",{},1736216705.510805
4,"{0: 23, 1: 28, 2: 1, 3: 22, 4: 24, 5: 26, 6: 24}",{},1736216705.7878234
14,"{0: 18, 1: 9, 2: 16, 3: 28, 4: 16, 5: 5, 6: 30}",{},1736216705.9128354
9,"{0: 0, 1: 0, 2: 20, 3: 10, 4: 1, 5: 19, 6: 27}",{},1736216705.9438381
6,"{0: 10, 1: 17, 2: 24, 3: 25, 4: 22, 5: 7, 6: 23}",{},1736216706.1008482
1,"{0: 9, 1: 11, 2: 22, 3: 25, 4: 23, 5: 12, 6: 25}",{},1736216706.1628535
11,"{0: 7, 1: 18, 2: 29, 3: 21, 4: 20, 5: 28, 6: 0}",{},1736216706.2718616
16,"{0: 12, 1: 0, 2: 3, 3: 16, 4: 7, 5: 25, 6: 30}",{},1736216706.2878635
13,"{0: 25, 1: 15, 2: 5, 3: 10, 4: 30, 5: 12, 6: 29}",{},1736216706.5718832
3,"{0: 4, 1: 9, 2: 1, 3: 1, 4: 7, 5: 23, 6: 29}",{},1736216706.696894
8,"{0: 4, 1: 2, 2: 20, 3: 13, 4: 20, 5: 15, 6: 11}",{},1736216706.794902
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216706.8019025
18,"{0: 4, 1: 28, 2: 4, 3: 12, 4: 27, 5: 11, 6: 7}",{},1736216706.8299026
18,"{0: 4, 1: 28, 2: 4, 3: 12, 4: 27, 5: 14, 6: 7}",{},1736216706.849906
5,"{0: 15, 1: 27, 2: 10, 3: 26, 4: 24, 5: 18, 6: 24}",{},1736216706.9169085
10,"{0: 26, 1: 13, 2: 22, 3: 1, 4: 13, 5: 20, 6: 13}",{},1736216707.036919
15,"{0: 29, 1: 8, 2: 13, 3: 12, 4: 4, 5: 15, 6: 4}",{},1736216707.1009228
2,"{0: 15, 1: 30, 2: 17, 3: 18, 4: 12, 5: 5, 6: 23}",{},1736216707.4439492
7,"{0: 27, 1: 2, 2: 28, 3: 5, 4: 3, 5: 22, 6: 27}",{},1736216707.4489503
12,"{0: 15, 1: 13, 2: 9, 3: 29, 4: 6, 5: 21, 6: 12}",{},1736216707.4769528
17,"{0: 1, 1: 18, 2: 2, 3: 1, 4: 14, 5: 16, 6: 8}",{},1736216707.4949522
4,"{0: 23, 1: 28, 2: 1, 3: 22, 4: 24, 5: 26, 6: 24}",{},1736216707.7879748
14,"{0: 18, 1: 9, 2: 16, 3: 28, 4: 16, 5: 5, 6: 30}",{},1736216707.9139857
9,"{0: 0, 1: 0, 2: 20, 3: 10, 4: 1, 5: 19, 6: 27}",{},1736216708.0319932
6,"{0: 10, 1: 17, 2: 24, 3: 25, 4: 22, 5: 7, 6: 23}",{},1736216709.1217818
1,"{0: 9, 1: 11, 2: 22, 3: 25, 4: 23, 5: 12, 6: 25}",{},1736216709.1277826
11,"{0: 7, 1: 18, 2: 29, 3: 21, 4: 20, 5: 28, 6: 0}",{},1736216709.1337843
16,"{0: 12, 1: 0, 2: 3, 3: 16, 4: 7, 5: 25, 6: 30}",{},1736216709.1407855
13,"{0: 25, 1: 15, 2: 5, 3: 10, 4: 30, 5: 12, 6: 29}",{},1736216709.1477873
3,"{0: 4, 1: 9, 2: 1, 3: 1, 4: 7, 5: 23, 6: 29}",{},1736216709.1557875
8,"{0: 4, 1: 2, 2: 20, 3: 13, 4: 20, 5: 15, 6: 11}",{},1736216709.1627882
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216709.1717885
18,"{0: 4, 1: 28, 2: 4, 3: 12, 4: 27, 5: 14, 6: 7}",{},1736216709.1777885
5,"{0: 15, 1: 27, 2: 10, 3: 26, 4: 24, 5: 18, 6: 24}",{},1736216709.187788
10,"{0: 26, 1: 13, 2: 22, 3: 1, 4: 13, 5: 20, 6: 13}",{},1736216709.1947894
15,"{0: 29, 1: 8, 2: 13, 3: 12, 4: 4, 5: 15, 6: 4}",{},1736216709.2037697
7,"{0: 27, 1: 2, 2: 28, 3: 5, 4: 3, 5: 22, 6: 27}",{},1736216710.3586745
2,"{0: 15, 1: 30, 2: 17, 3: 18, 4: 12, 5: 5, 6: 23}",{},1736216710.3636754
12,"{0: 15, 1: 13, 2: 9, 3: 29, 4: 6, 5: 21, 6: 12}",{},1736216710.3686771
17,"{0: 1, 1: 18, 2: 2, 3: 1, 4: 14, 5: 16, 6: 8}",{},1736216710.377678
4,"{0: 23, 1: 28, 2: 1, 3: 22, 4: 24, 5: 26, 6: 24}",{},1736216710.3826773
14,"{0: 18, 1: 9, 2: 16, 3: 28, 4: 16, 5: 5, 6: 30}",{},1736216710.3876767
9,"{0: 0, 1: 0, 2: 20, 3: 10, 4: 1, 5: 19, 6: 27}",{},1736216710.3966768
6,"{0: 10, 1: 17, 2: 24, 3: 25, 4: 22, 5: 7, 6: 23}",{},1736216711.57628
11,"{0: 7, 1: 18, 2: 29, 3: 21, 4: 20, 5: 28, 6: 0}",{},1736216711.580262
1,"{0: 9, 1: 11, 2: 22, 3: 25, 4: 23, 5: 12, 6: 25}",{},1736216711.5842624
13,"{0: 25, 1: 15, 2: 5, 3: 10, 4: 30, 5: 12, 6: 29}",{},1736216711.588277
16,"{0: 12, 1: 0, 2: 3, 3: 16, 4: 7, 5: 25, 6: 30}",{},1736216711.6032646
8,"{0: 4, 1: 2, 2: 20, 3: 13, 4: 20, 5: 15, 6: 11}",{},1736216711.6132662
3,"{0: 4, 1: 9, 2: 1, 3: 1, 4: 7, 5: 23, 6: 29}",{},1736216711.620264
18,"{0: 4, 1: 28, 2: 4, 3: 12, 4: 27, 5: 14, 6: 7}",{},1736216711.626266
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216711.6312675
10,"{0: 26, 1: 13, 2: 22, 3: 1, 4: 13, 5: 20, 6: 13}",{},1736216711.6352668
5,"{0: 15, 1: 27, 2: 10, 3: 26, 4: 24, 5: 18, 6: 24}",{},1736216711.6402686
15,"{0: 29, 1: 8, 2: 13, 3: 12, 4: 4, 5: 15, 6: 4}",{},1736216711.6442702
7,"{0: 27, 1: 2, 2: 28, 3: 5, 4: 3, 5: 22, 6: 27}",{},1736216712.820772
2,"{0: 15, 1: 30, 2: 17, 3: 18, 4: 12, 5: 5, 6: 23}",{},1736216712.8247538
12,"{0: 15, 1: 13, 2: 9, 3: 29, 4: 6, 5: 21, 6: 12}",{},1736216712.8287547
4,"{0: 23, 1: 28, 2: 1, 3: 22, 4: 24, 5: 26, 6: 24}",{},1736216712.8337562
17,"{0: 1, 1: 18, 2: 2, 3: 1, 4: 14, 5: 16, 6: 8}",{},1736216712.8407588
14,"{0: 18, 1: 9, 2: 16, 3: 28, 4: 16, 5: 5, 6: 30}",{},1736216712.8467565
9,"{0: 0, 1: 0, 2: 20, 3: 10, 4: 1, 5: 19, 6: 27}",{},1736216712.8507566
6,"{0: 10, 1: 17, 2: 24, 3: 25, 4: 22, 5: 7, 6: 23}",{},1736216714.0311005
1,"{0: 9, 1: 11, 2: 22, 3: 25, 4: 23, 5: 12, 6: 25}",{},1736216714.0350988
11,"{0: 7, 1: 18, 2: 29, 3: 21, 4: 20, 5: 28, 6: 0}",{},1736216714.0410998
13,"{0: 25, 1: 15, 2: 5, 3: 10, 4: 30, 5: 12, 6: 29}",{},1736216714.0481014
16,"{0: 12, 1: 0, 2: 3, 3: 16, 4: 7, 5: 25, 6: 30}",{},1736216714.0551004
8,"{0: 4, 1: 2, 2: 20, 3: 13, 4: 20, 5: 15, 6: 11}",{},1736216714.0611017
3,"{0: 4, 1: 9, 2: 1, 3: 1, 4: 7, 5: 23, 6: 29}",{},1736216714.066102
5,"{0: 15, 1: 27, 2: 10, 3: 26, 4: 24, 5: 18, 6: 24}",{},1736216714.0741026
10,"{0: 26, 1: 13, 2: 22, 3: 1, 4: 13, 5: 20, 6: 13}",{},1736216714.0801032
18,"{0: 4, 1: 28, 2: 4, 3: 12, 4: 27, 5: 14, 6: 7}",{},1736216714.0861034
0,"{0: 23, 1: 16, 2: 1, 3: 20, 4: 28, 5: 30, 6: 23}",{},1736216714.0951052
15,"{0: 29, 1: 8, 2: 13, 3: 12, 4: 4, 5: 15, 6: 4}",{},1736216714.100104
5,"{0: 15, 1: 27, 2: 10, 3: 26, 4: 24, 5: 18, 6: 24}",{},1736216717.313266
7,"{0: 27, 1: 2, 2: 28, 3: 5, 4: 3, 5: 22, 6: 27}",{},1736216717.321266
2,"{0: 15, 1: 30, 2: 17, 3: 18, 4: 12, 5: 5, 6: 23}",{},1736216717.3332672
4,"{0: 23, 1: 28, 2: 1, 3: 22, 4: 24, 5: 26, 6: 24}",{},1736216717.347425
17,"{0: 1, 1: 18, 2: 2, 3: 1, 4: 14, 5: 16, 6: 8}",{},1736216717.3542678
12,"{0: 15, 1: 13, 2: 9, 3: 29, 4: 6, 5: 21, 6: 12}",{},1736216717.364269
9,"{0: 0, 1: 0, 2: 20, 3: 10, 4: 1, 5: 19, 6: 27}",{},1736216717.37427
14,"{0: 18, 1: 9, 2: 16, 3: 28, 4: 16, 5: 5, 6: 30}",{},1736216717.3822713
6,"{0: 10, 1: 17, 2: 24, 3: 25, 4: 22, 5: 7, 6: 23}",{},1736216717.3942714
11,"{0: 7, 1: 18, 2: 29, 3: 21, 4: 20, 5: 28, 6: 0}",{},1736216717.4032724
1,"{0: 9, 1: 11, 2: 22, 3: 25, 4: 23, 5: 12, 6: 25}",{},1736216717.4142702
16,"{0: 12, 1: 0, 2: 3, 3: 16, 4: 7, 5: 25, 6: 30}",{},1736216717.4252741
8,"{0: 4, 1: 2, 2: 20, 3: 13, 4: 20, 5: 15, 6: 11}",{},1736216717.433273
13,"{0: 25, 1: 15, 2: 5, 3: 10, 4: 30, 5: 12, 6: 29}",{},1736216717.4382741
3,"{0: 4, 1: 9, 2: 1, 3: 1, 4: 7, 5: 23, 6: 29}",{},1736216717.4462743
10,"{0: 26, 1: 13, 2: 22, 3: 1, 4: 13, 5: 20, 6: 13}",{},1736216717.4602752
18,"{0: 4, 1: 28, 2: 4, 3: 12, 4: 27, 5: 14, 6: 7}",{},1736216717.4682767
